layer_name,avg_forward_time_ms,num_calls
encoder.dropout,0.00018109862862915902,1001
encoder.graph_layer_1,0.0002478221691884361,1001
encoder.graph_layer_2,0.0002351554611197242,1001
encoder.decoder_1,0.00020621968275094248,1001
encoder.decoder_2,0.0001920672546659078,1001
encoder.linear,0.00020156737294170884,1001
encoder.vq.project_in,0.00016459370391084242,1001
encoder.vq.project_out,0.00021193787310417597,1001
encoder.vq._codebook,0.0002508295456191281,1001
