layer_name,num_elements,sparsity
encoder.graph_layer_1.weight,555025,0.023962884554749785
encoder.graph_layer_1.bias,745,0.0
encoder.graph_layer_2.weight,47680,1.0004194630872483
encoder.graph_layer_2.bias,64,3.125
encoder.decoder_1.weight,555025,0.0005405161929642808
encoder.decoder_1.bias,745,0.0
encoder.decoder_2.weight,555025,1.3181388225755597
encoder.decoder_2.bias,745,0.0
encoder.linear.weight,512,0.5859375
encoder.linear.bias,8,0.0
