layer_name,avg_forward_time_ms,num_calls
encoder.dropout,0.00018995468291667077,1001
encoder.graph_layer_1,0.0003141712268942838,1001
encoder.graph_layer_2,0.0003019086579298163,1001
encoder.decoder_1,0.00021406998308924407,1001
encoder.decoder_2,0.0001854005294826838,1001
encoder.linear,0.00019324233999232075,1001
encoder.vq.project_in,0.00017085140543086425,1001
encoder.vq.project_out,0.000240769563847548,1001
encoder.vq._codebook,0.0002835392272779039,1001
