layer_name,avg_forward_time_ms,num_calls
encoder.dropout,0.00020604869591804803,14027
encoder.graph_layer_1,0.0003053684107209804,14027
encoder.graph_layer_2,0.00029668081669973324,14027
encoder.decoder_1,0.0002662037717887695,14027
encoder.decoder_2,0.0002633529201541937,14027
encoder.linear,0.000256457476397769,14027
encoder.vq.project_in,0.000181193323410878,14027
encoder.vq.project_out,0.00026868323472751355,14027
encoder.vq._codebook,0.0003064321249127473,14027
