layer_name,num_elements,sparsity
encoder.graph_layer_1.weight,16384,49.64599609375
encoder.graph_layer_1.bias,128,100.0
encoder.graph_layer_2.weight,32768,50.152587890625
encoder.graph_layer_2.bias,256,100.0
encoder.decoder_1.weight,16384,50.262451171875
encoder.decoder_1.bias,128,45.3125
encoder.decoder_2.weight,16384,49.79248046875
encoder.decoder_2.bias,128,47.65625
encoder.linear.weight,10240,49.267578125
encoder.linear.bias,40,45.0
