layer_name,num_elements,sparsity
encoder.graph_layer_1.weight,2053489,9.73952137070128e-05
encoder.graph_layer_1.bias,1433,0.0
encoder.graph_layer_2.weight,91712,0.0010903698534542917
encoder.graph_layer_2.bias,64,0.0
encoder.decoder_1.weight,2053489,0.0
encoder.decoder_1.bias,1433,0.0
encoder.decoder_2.weight,2053489,0.023618339323950605
encoder.decoder_2.bias,1433,0.0
encoder.linear.weight,448,0.0
encoder.linear.bias,7,0.0
