layer_name,num_elements,sparsity
encoder.graph_layer_1.weight,13712209,2.9171083958828224e-05
encoder.graph_layer_1.bias,3703,100.0
encoder.graph_layer_2.weight,473984,0.0
encoder.graph_layer_2.bias,128,100.0
encoder.decoder_1.weight,13712209,5.10493969279494e-05
encoder.decoder_1.bias,3703,0.0
encoder.decoder_2.weight,13712209,7.292770989707056e-05
encoder.decoder_2.bias,3703,0.0
encoder.linear.weight,768,0.0
encoder.linear.bias,6,0.0
