layer_name,avg_forward_time_ms,num_calls
encoder.dropout,0.0001862292610319601,3005
encoder.graph_layer_1,0.00028448197184852673,3005
encoder.graph_layer_2,0.00028858750054423706,3005
encoder.decoder_1,0.00024572849279880124,3005
encoder.decoder_2,0.00024208754065528686,3005
encoder.linear,0.00023505291723322354,3005
encoder.vq.project_in,0.00017952947209460564,3005
encoder.vq.project_out,0.0002393618337624085,3005
encoder.vq._codebook,0.0002712340631867804,3005
