layer_name,avg_forward_time_ms,num_calls
encoder.dropout,0.0001573539208283814,8015
encoder.graph_layer_1,0.0002617629666720341,8015
encoder.graph_layer_2,0.0002616856517926723,8015
encoder.decoder_1,0.00022121548829269052,8015
encoder.decoder_2,0.00021683327570157874,8015
encoder.linear,0.00021107294680974817,8015
encoder.vq.project_in,0.0001469067822507375,8015
encoder.vq.project_out,0.00023010501455624847,8015
encoder.vq._codebook,0.0002445489387780298,8015
