layer_name,num_elements,sparsity
encoder.graph_layer_1.weight,13712209,3.646385494853528e-05
encoder.graph_layer_1.bias,3703,100.0
encoder.graph_layer_2.weight,473984,0.0
encoder.graph_layer_2.bias,128,100.0
encoder.decoder_1.weight,13712209,9.480602286619173e-05
encoder.decoder_1.bias,3703,0.0
encoder.decoder_2.weight,13712209,8.022048088677761e-05
encoder.decoder_2.bias,3703,0.0
encoder.linear.weight,768,0.0
encoder.linear.bias,6,0.0
