layer_name,num_elements,sparsity
encoder.graph_layer_1.weight,588289,0.0
encoder.graph_layer_1.bias,767,100.0
encoder.graph_layer_2.weight,98176,0.0
encoder.graph_layer_2.bias,128,100.0
encoder.decoder_1.weight,588289,0.0
encoder.decoder_1.bias,767,0.0
encoder.decoder_2.weight,588289,0.00016998448041693795
encoder.decoder_2.bias,767,0.0
encoder.linear.weight,1280,0.0
encoder.linear.bias,10,0.0
