layer_name,num_elements,sparsity
encoder.graph_layer_1.weight,250000,51.328399999999995
encoder.graph_layer_1.bias,500,0.2
encoder.graph_layer_2.weight,64000,13.895312500000001
encoder.graph_layer_2.bias,128,0.0
encoder.decoder_1.weight,250000,49.4884
encoder.decoder_1.bias,500,0.0
encoder.decoder_2.weight,250000,96.7748
encoder.decoder_2.bias,500,62.0
encoder.linear.weight,384,0.0
encoder.linear.bias,3,0.0
